0.12006166812946828,0,0,0,0,0
0,0,0.015387281063919372,0,0.009857569485313022,0
0,0,0.03416231102723696,0,0.0194747437397233,0
0,0,0.03025727913828344,0,0.018679225427325627,0
0,0,0.030949192453675306,0,0.018849914593427913,0
0,0,0.030823626657845354,0,0.018819800075447854,0
0,0,0.03084632783875685,0,0.018825268882556312,0
0,0,0.030842221233488315,0,0.01882428027655761,0
0,0,0.03084296404234879,0,0.018824459116715486,0
0,0,0.030842829680018086,0,0.018824426767927324,0
0,0,0.03084285398397507,0,0.01882443261931198,0
0,0,0.03084284958778355,0,0.018824431560891877,0
0,0,0.03084285038298326,0,0.018824431752342913,0
0,0,0.030842850239144515,0,0.01882443171771253,0
0,0,0.03084285026516262,0,0.018824431723976617,0
0,0,0.030842850260456328,0,0.018824431722843524,0
0,0,0.030842850261307647,0,0.018824431723048485,0
0,0,0.03084285026115363,0,0.018824431723011403,0
0,0,0.030842850261181526,0,0.01882443172301812,0
0,0,0.030842850261176447,0,0.0188244317230169,0
0,0,0.03084285026117739,0,0.01882443172301712,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
0,0,0.03084285026117725,0,0.01882443172301708,0
